"logFC"	"logCPM"	"PValue"	"FDR"
"BRN1"	0.0884515367592867	4.03315454032229	0.498667353173544	0.557075124381039
"SPO13"	-0.235642007335484	0.806915747764966	0.500327995146995	0.558820636399958
"YDR186C"	0.0513128178103294	5.49618905117737	0.500812704562891	0.559252312175152
"COM2"	0.0903326791636873	4.00741090186594	0.500964141291975	0.559311729513041
"PUG1"	-0.235744559025227	0.806887401744698	0.501128843092877	0.559385930713751
"IXR1"	-0.0496537643676372	5.64181875662731	0.502121999280575	0.560384685202586
"YAP1"	0.0431823571565885	6.15521573717537	0.502430781158735	0.560619413662127
"BDP1"	0.0633069242484267	5.21681996706206	0.502591876791651	0.560689292016391
"GPB1"	0.0629804031719225	4.99709936209247	0.503621850717067	0.561728269928105
"CBS1"	-0.107753508349036	3.35589974471185	0.503934196806888	0.56196657199734
"SPO7"	0.0719867862902024	4.47164887845211	0.508147986405318	0.566554657253158
"YMR158C-B"	-0.312940511666701	0.527741488279453	0.508926353766528	0.567311405314528
"CPR2"	0.0550677079300433	5.36399204879531	0.510821553815755	0.569312571428246
"TEN1"	0.168464992579483	1.826630823846	0.511404161826469	0.569850351749494
"ZPS1"	-0.120249045132072	2.82687145395602	0.512112381436796	0.570527861455902
"RPB3"	-0.0389615128725384	6.30175972424154	0.512403599205311	0.5707406286923
"YJL225C"	0.0650775532056363	4.66376853913869	0.513309312420168	0.571637634445616
"SRP68"	-0.0291261745134756	7.05193313933481	0.514702202249697	0.573076718734801
"GPI14"	0.0495428153916868	5.64084218687124	0.515623232210209	0.573989967586497
"CIK1"	0.0794151810351965	4.17716802176999	0.516105985627553	0.574415066881018
"DON1"	-0.190357325271634	1.37393267631437	0.516800609170054	0.575075760917391
"PRP2"	-0.0645908352165209	4.70682099191104	0.518971074807423	0.57737813598153
"BFR1"	-0.0188282776592382	8.4031938955904	0.5191885731802	0.57750727401603
"SPT4"	0.0433956166842646	5.9207479443277	0.519558321320432	0.577805679999715
"HCH1"	-0.0266021137734802	7.25664084931828	0.521842358351881	0.580232452344387
"RCR1"	0.0736508513617965	4.43648428540534	0.522082341949041	0.580385953740304
"MRPL51"	0.0468687855242236	5.78501912574902	0.52331416457495	0.581641782762007
"ATF1"	0.0566003489051982	5.11310359932186	0.525604705024892	0.584073612492532
"MPH1"	0.0694282292310563	4.45060554237712	0.526010491225667	0.584296919035654
"LOT6"	0.156749474060317	2.12327700211336	0.526010889880007	0.584296919035654
"SSO1"	0.0403240365571374	6.03968798371976	0.52693362651469	0.585207737346332
"STI1"	0.0240139188622702	7.60390900903659	0.527541611057956	0.585768707754291
"YDR246W-A"	0.251164160641125	0.909926315971552	0.527883177118957	0.586033692828103
"OCA1"	-0.0587662412443137	5.17869927006238	0.528782023904205	0.586917123608293
"MSL1"	0.136830225344537	2.40936002126899	0.529726204561935	0.587850518178846
"RIM9"	-0.148341060349188	2.29045191549649	0.530972601418564	0.589118860576248
"CAF40"	-0.0286745560123613	6.99062449390949	0.531319219049653	0.589294329293342
"POP2"	-0.0475079520628956	5.82468760371704	0.531337739127506	0.589294329293342
"GCV3"	-0.0368192300437247	6.43131027736443	0.531528412717342	0.589390999418217
"ULP2"	-0.0635357629473955	4.88493465593125	0.532623070082817	0.590489828865179
"KIN2"	0.0381427911919646	6.38784623494156	0.533816884924496	0.591698139528924
"MSI1"	-0.0686486494799149	4.5600006590585	0.534114364808003	0.591912649516693
"URA10"	-0.133933230229842	2.4825553666215	0.535175075665936	0.592972734158755
"PNT1"	0.0828465456659629	4.0880984073049	0.536051723767753	0.593828504889802
"GPG1"	-0.307632560524077	0.299928490739078	0.536242694523895	0.593851011964672
"YMC1"	-0.0478001263700296	5.65053237374881	0.536280629350605	0.593851011964672
"IES3"	-0.0707892154685696	4.25306675351774	0.539336474369044	0.597118779906151
"NRK1"	-0.082985547183794	3.89133600882615	0.539687660269557	0.597391434209731
"YEN1"	0.0841427248238653	3.69564300405366	0.540953213621842	0.598675918049129
"ICY2"	-0.145535857827634	2.34663748863787	0.542810544969468	0.600614699389069
"snR47"	0.180003409268678	1.54374298567656	0.543600863435137	0.601372317155561
"AVT2"	0.0660622632616962	4.35208722799883	0.543960011448857	0.601652739935857
"SCD6"	-0.0371399592106682	6.05951606532963	0.544190180624849	0.601762471111294
"UBP7"	-0.0652122708361233	4.60856534229468	0.544270587675301	0.601762471111294
"SOR1"	0.328627900585545	-0.0654109113531595	0.544475848460438	0.601872545356967
"SPS100"	0.236719838061671	0.62174118816577	0.546184154484618	0.60364374527085
"PCM1"	-0.0264703430945039	7.09882836403014	0.546385523355488	0.603749111194672
"CTK1"	0.0663425443444356	4.46016702118206	0.546781844875055	0.604069814652418
"IES5"	0.0706544463469276	4.3715994638075	0.549084338971397	0.606495873152887
"FBP1"	0.151825771950563	1.83318636751204	0.549795410655259	0.607163512077394
"BTT1"	0.163725937198407	1.97660202106942	0.551656678469438	0.609100858484581
"HSC82"	0.00935429958669115	11.2991265797442	0.5532600707229	0.610752780670064
"NCL1"	-0.0197214180384843	7.89834185709316	0.554195264629759	0.611596782631998
"VPS28"	0.0863541036349184	3.50720437705151	0.554239444745541	0.611596782631998
"PER1"	-0.0320085466951967	6.47926228390987	0.554840236463256	0.612141117307068
"TIR4"	-0.0935184376457951	3.40299973336611	0.555447079613426	0.612691916179552
"THI11"	-0.297136230120996	0.40070986338686	0.558545269500436	0.615990076415937
"CWC23"	0.108443290395987	2.93444013018763	0.561607530504855	0.61924734289207
"PET100"	-0.0773399188897578	3.94993120623902	0.562639265380919	0.620264855194376
"FMP45"	-0.180080038366793	1.51141402356953	0.562801503272887	0.620323608137014
"YHC3"	0.0602626791835813	4.76695173869502	0.562951382292903	0.620368718942479
"YIL161W"	-0.0883008538663368	3.80704782687293	0.563623079700217	0.62098874144989
"FRE5"	-0.0758315781309619	4.00493515709017	0.56380428763569	0.621068217024109
"MSH5"	-0.101777463405869	3.22950002396799	0.565195953017738	0.622480803961896
"SYF2"	-0.102811000425993	3.1632502580592	0.566594226161437	0.623900120627195
"POL31"	-0.0471506130463258	5.40044826056005	0.566903472077669	0.624119947797805
"MRF1"	0.0670662994816881	4.34974324884375	0.567239809904073	0.624369510456948
"SNA3"	-0.0420402311262369	5.67017438171131	0.567644612089113	0.624694321846813
"FPS1"	-0.0264657489653284	6.93826468471163	0.569308719022819	0.626404607945108
"ATP22"	0.0674080633679236	4.47359130330424	0.569922635492369	0.626958942521937
"HXT9"	-0.299094055705603	0.475417590119622	0.570521489428779	0.62749649619615
"RAD54"	0.059974132052842	4.61677928071133	0.570765698885335	0.627573803563067
"SNA4"	-0.0736675323871754	4.20187442968858	0.57081221086286	0.627573803563067
"IBD2"	-0.0578924736409848	4.70509526762188	0.572032806517482	0.628674886598632
"YGR016W"	-0.173410946990533	1.66672640113736	0.572034525371885	0.628674886598632
"YAH1"	-0.0517920918716216	5.09580659555726	0.573202201243274	0.629836614025319
"DBP5"	0.0248812615828819	7.05124672204763	0.575687301730157	0.632445204717638
"BUD7"	0.0402511273253196	5.83324288408008	0.576081898828061	0.6327566226711
"VEL1"	-0.292626149768956	0.0743490353941561	0.577734104413746	0.634448985637776
"SAD1"	-0.0493652772539597	5.20815070045684	0.578833267606758	0.63553347970553
"STP1"	0.0455720482778465	5.31625743247426	0.578959637020007	0.635549676728729
"YOR034C-A"	-0.144954739367948	1.98865950144643	0.580276086678922	0.636872019573975
"LCL2"	-0.0506004377227352	5.14430249358829	0.580560850898823	0.637061762385411
"BNI5"	-0.0568353432919507	4.80020609023942	0.58098751422938	0.637407110986915
"HAP3"	-0.0966194985112753	2.93474942758615	0.581151816393753	0.637464542967835
"ROT1"	0.031724906602932	6.32415813866633	0.581419807312289	0.63763566695612
"NUP53"	0.0428555033598526	5.51583691144789	0.582378891489762	0.63856449222852
"DCP1"	-0.0548972566935837	4.79445759932265	0.583623594473142	0.639806073725466
"SRL2"	0.0974335430635101	2.96173636942432	0.583784557591945	0.639859339928495
"DAL82"	0.0901734403947184	3.13932079350701	0.584879089671924	0.640900188589467
"GSH1"	0.0290191004147125	6.46719928482563	0.585028881854218	0.640900188589467
"NSP1"	0.0317878330614657	6.46084734351616	0.585071861659299	0.640900188589467
"RTS2"	0.133946979089041	2.06313878362623	0.58524420798128	0.640965670368419
"snR42"	-0.152336556520712	1.77317474697185	0.585625612997395	0.641260046232147
"MAK3"	-0.0627407695601705	4.52790425864763	0.586695393962876	0.642307935632497
"UTP13"	0.0244584501604593	7.26745213821792	0.587522092232139	0.643089348936909
"IDP3"	-0.172375381914183	1.65199392377076	0.587650090151739	0.643105826124159
"ASF2"	0.0788010590674318	3.67749281498069	0.589164710723456	0.644639481717786
"ZIM17"	0.0599717059490913	4.58413844746019	0.589931041294921	0.645353957566433
"AOS1"	-0.059943054012463	4.42057081053229	0.590389403765763	0.645731322520602
"TAF3"	-0.0600471857422375	4.51671736295448	0.59305157219925	0.648518465930964
"SIL1"	0.0399495472706959	5.6578284296845	0.593543265517437	0.648931519557659
"YDR170W-A"	0.174003425064699	1.30928664377123	0.594878425633096	0.650266414965415
"YBR016W"	-0.045818888398001	5.2175833803926	0.595941952012261	0.651303929895933
"tE(UUC)K"	0.298817182245724	0.160430368856651	0.596491882089437	0.651779845829448
"PTA1"	0.0353743185876299	6.02410249990714	0.599278188777677	0.654698773388352
"MOB1"	-0.0455398457909828	5.19870834814394	0.600905436897065	0.656350576959886
"snR84"	-0.108190442553	2.73854486855694	0.601837722479182	0.657242806251719
"HAM1"	-0.0412261625299669	5.59163779139508	0.602291104222725	0.657611802002723
"CNN1"	0.100219610912458	2.72437667303477	0.603200603519516	0.65847857293714
"GEF1"	0.0305997078907613	6.27040108502055	0.607810311078285	0.663383536760544
"TIF4631"	-0.0141265953818371	8.93832126240973	0.6114338145718	0.667210452313498
"GAB1"	0.0322446354056048	6.09785429917099	0.611764275605819	0.66744314721202
"CUP9"	0.0363465328156112	5.80282147044305	0.613827564567401	0.669565929625821
"MET10"	0.0440959388817854	5.26365869593789	0.61445541189395	0.670122412435194
"MRPL39"	0.0597319763445345	4.45372292009983	0.615342014744181	0.670960825728335
"SSU72"	-0.0607440724573052	4.23579644894283	0.617310310342204	0.672936986942065
"RIM2"	0.0406784014049598	5.42336607370606	0.61739073055591	0.672936986942065
"CDC39"	0.0196793042628758	7.57630646331087	0.617674642399214	0.673117591161938
"HSH155"	0.0520824771779624	4.73138174058518	0.618324099118312	0.673563021691239
"ASG7"	-0.12399934597511	1.74548581832185	0.618376618263129	0.673563021691239
"SAS4"	0.0594406484605056	4.29141930262533	0.618438264383877	0.673563021691239
"REC107"	0.0892650358199091	3.10992928006126	0.62106487089066	0.676294391824712
"KEG1"	0.0527734488197494	4.6984231647317	0.625502240461125	0.680954065019137
"SNO1"	-0.101247101871937	2.6482766267153	0.625583195313506	0.680954065019137
"SHE9"	0.0478742805127271	4.85758641603121	0.625732858709775	0.680986792334377
"AEP1"	0.0463716990131746	5.05259431330964	0.627858059788461	0.683169079387636
"FOL3"	0.0511549116511175	4.8173405517684	0.628201960663629	0.683412679407471
"SOV1"	0.0627245168463106	4.10709058866328	0.629932380428132	0.685073607504766
"FUN19"	0.0628069574063388	4.0205444658573	0.629969337705471	0.685073607504766
"SPT3"	0.060898611855084	4.03494138350405	0.633331489081765	0.688598338520445
"ALK2"	0.0334961830409658	5.86418570408238	0.634215261110961	0.689427586247769
"SYC1"	0.0694260295021345	3.71547403643375	0.635838075678522	0.691059744782115
"VPS36"	0.0560896921646884	4.32918346839432	0.636081549640728	0.691192431995096
"STB4"	-0.0377550791384319	5.45026132246923	0.636561423991861	0.691581901967117
"RCN1"	0.0684631064510145	3.8199878185284	0.637692177907593	0.69267822605987
"DBR1"	-0.0635883605724691	3.99313333278811	0.637882799856809	0.692716988390736
"MIM2"	0.0599556539907311	4.08791361093176	0.637971177927822	0.692716988390736
"WSS1"	-0.0699676206856271	3.63705208937011	0.638353488075598	0.692999954452327
"NMA2"	0.0653531056933199	3.98848731742355	0.639021709785025	0.693593140586339
"YPL113C"	0.101598293636909	2.39173988595074	0.640140352430319	0.694674893603628
"YDR476C"	0.0375347084387915	5.40751538178194	0.640445241261557	0.694873323884014
"PEX6"	0.0363847688967316	5.51321023565472	0.642333020496352	0.696788763327534
"BST1"	-0.0270929458617307	6.23141881351346	0.643009262440431	0.697389474349679
"MIX23"	-0.0497281680149357	4.79445746987483	0.643354397812499	0.69763091623393
"UBC12"	-0.093347292599996	2.68868391791331	0.643545265845417	0.697705015941318
"YBL081W"	-0.0303783535930208	5.95348907280151	0.645541429429803	0.699735941209461
"MIC12"	-0.0562377035991206	4.26529396024606	0.647062817108748	0.701251557026496
"UNG1"	-0.0393841241242148	5.27914487163401	0.647331092731436	0.701408799621845
"KSS1"	-0.0608861997216687	3.99167473575144	0.647458118090412	0.701412961264613
"URN1"	-0.0949622114678568	2.92235726727832	0.64887142573052	0.702810328725429
"ARP4"	-0.0320084510841096	5.78862584772796	0.649610756434893	0.70347730071135
"MTG1"	0.0678603908737876	4.03923454117038	0.649790923560219	0.703538604060066
"SWF1"	0.0532209402163859	4.3758438713528	0.652281391436314	0.706100806623265
"RPN11"	0.0272379340855825	6.25778868601274	0.652414607367996	0.706110772543884
"PEX11"	0.032762370524425	5.83440327227019	0.652560029274365	0.706133942738167
"CTF4"	0.043971576121835	4.88239285504988	0.652740673256664	0.706195210625774
"SPO75"	0.0455629593104894	4.80907126181592	0.653256533313928	0.706619054082353
"TRP4"	0.0268835245260885	6.35656147275532	0.658385637224134	0.712031874331286
"IOC4"	-0.037719094205137	5.33716308322633	0.658764739210011	0.712306575211129
"CUS1"	-0.0606184618564085	4.02369112029747	0.660124422066462	0.713518563078171
"OCA6"	0.0594669303755096	4.08797012671165	0.660136246978539	0.713518563078171
"CCL1"	-0.0547621080621576	4.37970786026808	0.660624371369089	0.713819941243941
"EDS1"	0.0479585378717663	4.58812651874084	0.660665804417908	0.713819941243941
"snR30"	0.0721245710237356	3.44636155741336	0.660900236122905	0.713937762186269
"ORM2"	-0.0292686295792941	5.98360665687809	0.661064724413691	0.713979996360311
"YIL152W"	-0.0938550249390854	2.71023169325419	0.66147248623124	0.714252513251442
"FPR2"	-0.026597018774545	6.22960585671145	0.661567923232895	0.714252513251442
"tK(UUU)L"	0.277664982884224	-0.00157299471907387	0.66171646261705	0.714277447988907
"YLF2"	-0.0558238421112137	4.10871150154674	0.662028451835929	0.714478772697835
"ACK1"	0.044784185311458	4.83710034139363	0.662353429454605	0.714694035875407
"PHO87"	0.0211715244423049	7.02842697329299	0.663172340089096	0.715442081179862
"FOL1"	-0.023977355114923	6.48662388914164	0.665073322936869	0.717356980640753
"HTA2"	0.00983295706140153	9.38485867680555	0.667289609972194	0.719611181663196
"RPB4"	0.0230256571326817	6.64990376206519	0.668179008357358	0.720373508908171
"YML054C-A"	-0.22320452924755	0.591150909432999	0.668249538822087	0.720373508908171
"RGT1"	0.0387917068315018	5.31572864657449	0.668386671933971	0.720384953623326
"SOP4"	0.02098932889644	6.82637345353955	0.668921306067418	0.72082473821875
"MMS22"	0.0445676910098226	4.87596575820974	0.669250221425971	0.721042717275209
"PRP45"	0.0520977413030426	4.19902098214283	0.669872775982595	0.721576917602136
"YOR338W"	-0.126641295222441	1.41835733928918	0.670865710558197	0.722509808193375
"SCC4"	-0.0538841058999167	4.15546229791296	0.671859042191303	0.723324038360508
"MCM3"	0.0250268781172517	6.26244387374101	0.671875805916531	0.723324038360508
"YGR117C"	-0.0416960177693737	4.86493118878351	0.67657488473466	0.72824525400362
"YNL193W"	0.0483637232569073	4.28548710560331	0.679976501007463	0.73176832295152
"HPC2"	0.0463842251942601	4.50700651839724	0.681501306179587	0.733069367023043
"RPB9"	0.0351015335785543	5.19322448960661	0.681506012937575	0.733069367023043
"MSS2"	0.0756944368726064	3.19387646061586	0.681571694594308	0.733069367023043
"ICS2"	0.138851232621974	1.13941116336527	0.681950974690303	0.733274139294376
"RQC1"	-0.0275796139204698	5.90200087769356	0.682019642027225	0.733274139294376
"PSO2"	0.0736234436304817	2.96179250569769	0.682765497175864	0.733937462888308
"YMR230W-A"	-0.108015520762586	1.80680955729936	0.685607128723138	0.736852961674131
"CDC43"	-0.030668454284094	5.5485092334014	0.688390929409967	0.739705218354473
"ESC1"	0.0376535307631899	5.18812482364561	0.688975372196747	0.740193541375146
"REV1"	0.0529609674869448	3.89428195357581	0.689879882795545	0.741025476822833
"YIL089W"	0.0969385287736193	2.21681925645649	0.691067328478585	0.742160952160895
"MOB2"	0.0523705167341241	4.01471743230145	0.691985906475002	0.743007307461561
"ADE2"	-0.0143032447484997	7.80758070453477	0.69504612865873	0.746152461648342
"MRX5"	0.0652794587709164	3.28788660088079	0.695290940943052	0.746274574501364
"CSN9"	-0.108553312677476	1.8334137381373	0.695572774241032	0.746436369492732
"SFP1"	-0.0210273737855677	6.51176366797822	0.697213592194609	0.748056188798964
"CCT2"	-0.0137272060138503	7.78584283284366	0.699850458366538	0.750743879039011
"SRB5"	0.0530012286368125	4.04897372917927	0.700550610541189	0.751353395445758
"RMD8"	0.0350922246506558	5.01333424582063	0.701315115530885	0.752031688857412
"SNU114"	0.0271705257495131	5.78037233584007	0.701876054910853	0.752491481201732
"YPT7"	-0.0219289445396724	6.52851309576795	0.70276095473581	0.753298357730742
"YLR173W"	0.0407101004922128	4.51942051310057	0.703489987373083	0.753937885959408
"TIM18"	0.0364574426096268	4.94047647757037	0.7046940613504	0.755086184668645
"MET14"	-0.0499832627358478	3.87233878628656	0.70536598904786	0.755663958915995
